especie,latitude,longitude,ano,month,institutionCode,basisOfRecord
Physeter macrocephalus,-33.29445,-48.3153,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.01772,-43.14576,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-27.10782,-33.84701,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.9779,-39.00282,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.62569,-47.85809,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-14.93194,-33.23549,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-16.97714,-33.3194,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.656389,-42.185,2010,NA,PGS,HumanObservation
Physeter macrocephalus,-11.85051,-31.41286,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.78869,-47.64226,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-27.02774,-36.83268,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.069,-29.70639,1849,10,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-33.19738,-51.09081,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.945,-41.096389,2008,NA,PGS,HumanObservation
Physeter macrocephalus,-19.72376,-36.21855,1849,10,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-21.65555,-35.19596,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.76,-38.523056,2010,NA,PGS,HumanObservation
Physeter macrocephalus,-4.35619,-29.37541,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.51309,-49.27898,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-25.65774,-37.55212,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-4.039983,-36.93535,2018,NA,PGS,HumanObservation
Physeter macrocephalus,-18.71865,-31.92251,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.443611,-42.644167,2009,NA,PGS,HumanObservation
Physeter macrocephalus,-3.153783,-38.054817,2016,NA,PGS,MachineObservation
Physeter macrocephalus,-14.55039,-36.00042,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,0.82704,-34.44494,1849,6,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-16.04365,-30.18436,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-15.08829,-33.82902,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,4.98102,-33.94405,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-21.11964,-29.35051,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.9625,-43.7259,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.83454,-48.64947,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-18.65471,-34.06692,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.13453,-28.55811,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-29.82002,-41.2775,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-33.82411,-45.93903,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-12.53865,-33.73678,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.032,-38.74914,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-17.30933,-34.70924,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-2.19027,-31.62491,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-14.77547,-32.82181,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-29.04376,-39.67447,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.78554,-51.68023,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-21.93945,-28.61309,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-10.75067,-35.54823,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-3.66255,-37.461583,2018,NA,PGS,MachineObservation
Physeter macrocephalus,-30.76522,-46.6902,1849,5,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-2.32436,-34.36852,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-33.67246,-41.68841,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-7.21187,-30.84988,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-15.31975,-34.48774,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-16.83476,-37.42622,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.91554,-38.32552,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-22.51247,-28.21593,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.35663,-44.07574,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-25.64153,-33.43333,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.01089,-46.15094,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.239183,-49.353883,2013,4,Happywhale.com,HumanObservation
Physeter macrocephalus,-11.41725,-31.65414,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.39514,-43.4875,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-16.30034,-34.20673,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.07492,-35.96936,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-19.21999,-33.55963,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-15.15705,-36.29332,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-15.76446,-30.71745,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-17.402,-32.08438,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-8.56614,-28.61806,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-3.693,-37.297667,2018,NA,PGS,MachineObservation
Physeter macrocephalus,-16.75279,-34.53595,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.964444,-41.963611,2010,NA,PGS,HumanObservation
Physeter macrocephalus,-25.80567,-36.52811,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-33.22955,-42.55223,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.9958,-49.46082,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-22.80432,-31.14911,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-11.24721,-31.872,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.09466,-44.98647,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.4184,-41.7987,1849,7,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-5.071,-31.18904,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-33.43124,-47.76213,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-27.6827,-40.75363,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.88346,-52.39056,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.93979,-37.8136,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.91297,-44.6386,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-20.23033,-36.84238,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-28.7761,-48.01996,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-19.0487,-34.87069,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-17.52709,-31.03084,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.78012,-49.69266,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-28.12957,-44.02065,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.98852,-46.41233,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-13.21892,-37.22595,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.46931,-48.37968,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-18.24257,-33.97805,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-33.3348,-49.08114,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,0.4012,-34.47155,1849,6,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-7.63057,-30.22658,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.60505,-36.27512,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.20166,-35.23193,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-27.18785,-28.50517,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-27.22181,-40.35632,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.3209,-35.46575,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-13.12847,-31.13279,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.03919,-28.22756,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-33.27467,-49.83655,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.34358,-46.45254,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-25.50771,-36.10574,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.23097,-47.80413,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-28.93036,-43.3187,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-20.64762,-37.31358,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-15.70827,-35.23332,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-8.19573,-32.62516,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-27.04291,-38.06537,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-16.02394,-34.47652,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-28.22121,-45.32927,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-11.13675,-33.1124,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-11.1908,-34.19588,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.79489,-44.3868,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-33.34982,-46.52713,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-12.00031,-33.73678,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-9.90188,-33.84066,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.24751,-41.06399,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-5.34279,-32.11696,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-29.65163,-41.93202,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.74281,-42.31841,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-25.80357,-40.46585,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-28.96838,-45.63668,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.390556,-40.196389,2013,NA,PGS,HumanObservation
Physeter macrocephalus,-33.85915,-44.49471,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-25.5925,-44.715278,2011,NA,PGS,HumanObservation
Physeter macrocephalus,-16.79285,-33.68516,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-25.160520000000002,-40.56133,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.04924,-43.2363,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.74426,-43.24936,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-5.55706,-32.8341,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-25.286944,-42.410833,2011,NA,PGS,HumanObservation
Physeter macrocephalus,-22.35592,-32.22827,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-28.37247,-44.05088,1849,5,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.61567,-34.74631,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.59433,-47.01275,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.25609,-34.8902,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-15.56342,-33.65801,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.3506,-45.50193,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-19.64089,-38.59464,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-10.72204,-34.47134,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.20054,-46.22137,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-5.39845,-34.5499,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.91091,-43.4875,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.04517,-42.75007,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.51165,-43.65318,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.33739,-35.08804,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-17.84295,-32.89759,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-27.5871,-37.26435,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-19.87716,-37.18595,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.91318,-48.19982,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.341667,-49.573333,2017,10,Happywhale.com,HumanObservation
Physeter macrocephalus,-3.03479,-32.73921,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.9957,-39.78238,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-18.12139,-33.10958,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.68161,-41.20328,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.14102,-33.37108,1849,10,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.69691,-49.80058,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.92845,-43.96832,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-28.87265,-46.18623,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.84473,-42.72542,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.45205,-35.41179,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.16629,-46.1876,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.79541,-36.77873,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-16.12763,-33.07361,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.88951,-44.79194,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.02923,-41.22573,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-14.0368,-34.68937,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-22.86218,-32.53445,1849,10,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.74123,-33.60447,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-25.87737,-36.72007,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.23529,-45.18094,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-19.61904,-34.8902,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-25.075278,-42.191667,2011,NA,PGS,HumanObservation
Physeter macrocephalus,-17.4726,-34.11753,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-22.7159,-33.89036,1849,10,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-5.00953,-30.14252,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-28.39532,-43.4835,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.341667,-49.573333,2017,10,Happywhale.com,HumanObservation
Physeter macrocephalus,-23.25343,-38.59089,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-25.498889,-42.890833,2008,NA,PGS,HumanObservation
Physeter macrocephalus,-32.00247,-43.81124,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-16.15086,-33.37832,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.11428,-42.49643,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-11.402183,-35.75995,2018,NA,PGS,HumanObservation
Physeter macrocephalus,-33.50574,-46.50345,1849,5,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-2.50219,-31.16581,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-6.63304,-30.42764,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-15.80223,-33.26674,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-3.6409,-37.453017,2018,NA,PGS,HumanObservation
Physeter macrocephalus,-24.06375,-42.89369,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.9226,-47.29701,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-16.27139,-31.28621,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.06346,-48.25378,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-18.45438,-30.74226,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-11.65881,-33.25931,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.71543,-42.43124,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.65598,-47.13865,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.95858,-37.13844,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.49889,-36.99456,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-19.5752,-34.50805,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.38762,-37.54429,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-29.32428,-48.1817,1849,10,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.34576,-34.24788,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.15041,-33.18585,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.09394,-49.80058,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-16.0088,-33.22551,1849,9,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.08277,-40.44787,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-7.69944,-32.27689,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-4.314867,-36.4978,2018,NA,PGS,MachineObservation
Physeter macrocephalus,-32.21576,-43.9911,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-5.51686,-29.96986,1849,5,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-6.29538,-30.04813,1849,5,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-20.62402,-28.7387,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.03655,-47.24657,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-9.46688,-29.76419,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-17.00637,-34.18726,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-19.44373,-36.112,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-17.64209,-30.70913,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.00371,-38.90281,2020,NA,PGS,HumanObservation
Physeter macrocephalus,-0.51625,-36.54437,1849,5,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.69079,-38.46941,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-8.51326,-32.78185,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,4.22589,-37.34429,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-3.758567,-37.150883,2018,NA,PGS,MachineObservation
Physeter macrocephalus,-20.84342,-37.9417,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-5.53841,-31.14537,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-22.8223,-33.24125,1849,10,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-22.43907,-34.58444,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-25.37871,-39.73696,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-6.83271,-29.80434,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.49564,-46.45518,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.8036,-44.62284,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-19.97442,-34.08083,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-27.88637,-44.71848,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-18.053,-32.51605,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-3.867717,-37.055567,2018,NA,PGS,HumanObservation
Physeter macrocephalus,-34.20198,-44.54867,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.11268,-49.67467,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-8.96358,-29.30168,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-14.80446,-37.24375,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-12.2304,-30.36568,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-14.41535,-36.46069,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.14798,-39.67465,2020,NA,PGS,MachineObservation
Physeter macrocephalus,-2.36454,-29.84455,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.64083,-43.88319,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.291917,-50.67425,2013,4,Happywhale.com,HumanObservation
Physeter macrocephalus,-32.20054,-49.54877,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-29.41726,-46.09578,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.48171,-38.45317,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-9.47665,-32.60043,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.22382,-37.64205,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-25.17577,-36.82194,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-25.95437,-39.26436,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-3.02389,-31.36371,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-17.49921,-34.50805,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.05345,-37.85943,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.14312,-39.58454,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.81174,-34.20673,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.5075,-42.382778,2011,NA,PGS,HumanObservation
Physeter macrocephalus,-18.13656,-34.522,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.06346,-45.68179,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-9.78227,-32.68315,1849,5,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.02572,-36.59283,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.55908,-45.50193,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-29.43326,-45.41631,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-33.93379,-46.92282,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-4.53696,-30.40752,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.92415,-45.84362,1849,5,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-32.48767,-50.13587,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-29.23228,-44.80047,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-29.78594,-36.82537,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.43289,-39.40468,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.75198,-46.77525,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-28.28625,-40.50182,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-18.46699,-36.1833,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-16.283080000000002,-32.62396,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-29.94376,-29.40286,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-31.05137,-42.93717,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-17.67205,-33.76884,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-26.4997,-40.76239,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-13.35991,-30.33512,1849,5,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-25.608333,-42.981944,2008,NA,PGS,HumanObservation
Physeter macrocephalus,-22.75965,-38.728,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-30.44898,-44.81677,1849,4,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-25.832,-40.82271,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-28.00078,-41.18529,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-3.87733,-33.93878,1849,3,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-33.78443,-47.39045,1849,12,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-7.23182,-30.18637,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-34.98668,-44.22492,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-33.98824,-42.21454,1849,2,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.7047,-41.34548,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-23.31733,-34.83624,1849,11,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-27.92135,-37.74997,1849,1,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-24.73618,-39.87655,1849,10,Wildlife Conservation Society,HumanObservation
Physeter macrocephalus,-3.606217,-37.6323,2016,NA,PGS,MachineObservation
Physeter macrocephalus,-23.14863,-39.73586,2020,NA,PGS,MachineObservation
